"ms_zoning","lot_frontage","lot_area","street","lot_shape","land_contour","lot_config","land_slope","condition_1","bldg_type","house_style","overall_qual","overall_cond","roof_style","exterior_1st","mas_vnr_type","exter_qual","foundation","bsmt_qual","bsmt_cond","bsmt_exposure","bsmt_fin_type_1","bsmt_fin_sf_1","bsmt_fin_type_2","bsmt_fin_sf_2","bsmt_unf_sf","heating_qc","central_air","x1st_flr_sf","x2nd_flr_sf","low_qual_fin_sf","bsmt_full_bath","full_bath","half_bath","bedroom_abv_gr","kitchen_abv_gr","kitchen_qual","tot_rms_abv_grd","functional","fireplaces","fireplace_qu","garage_type","garage_finish","garage_cars","garage_area","paved_drive","wood_deck_sf","open_porch_sf","enclosed_porch","screen_porch","sale_price","longitude","latitude","neighborhood_tier","log_sale_price","effective_year"
"RL",86.5,11692,1,"IR1","Lvl","Inside",1,"Norm","1Fam","2Story",8,5,"Gable","HdBoard","BrkFace",4,"PConc",4,3,1,6,624,1,0,549,5,1,1215,1017,0,1,2,1,3,1,4,8,7,1,3,"Attchd",2,2,623,2,173,165,0,0,263550,-93.652117,42.050215,"Luxury",12.4819983822834,1994
"RL",52,46589,1,"IR2","Lvl","CulDSac",1,"Norm","1Fam","2Story",8,7,"Hip","VinylSd","BrkFace",4,"PConc",4,4,1,6,1361,3,180,88,5,1,1686,762,0,1,2,1,4,1,4,8,7,1,3,"Attchd",2,3,711,2,517,76,0,0,402000,-93.650529,42.049921,"Luxury",12.9042073676012,2005
"RL",84,29959,1,"IR2","Lvl","FR2",1,"Norm","1Fam","2Story",7,6,"Gable","HdBoard","None",4,"PConc",4,3,1,6,595,1,0,378,5,1,979,871,0,0,2,1,3,1,4,7,7,1,4,"BuiltIn",3,2,467,2,168,98,0,0,248000,-93.650822,42.050971,"Luxury",12.4211840251471,1994
"RL",86,11194,1,"IR1","Lvl","Inside",1,"PosN","1Fam","1Story",8,5,"Gable","VinylSd","Stone",4,"PConc",4,3,2,1,0,1,0,1696,5,1,1696,0,0,0,2,0,3,1,4,7,7,0,0,"Attchd",2,3,972,2,120,56,0,0,275000,-93.64247,42.055036,"Premium",12.5245263766487,2008
"RL",78,10206,1,"Reg","Lvl","Inside",1,"PosN","1Fam","1Story",8,5,"Gable","VinylSd","BrkFace",4,"PConc",4,3,1,1,0,1,0,1614,5,1,1658,0,0,0,2,1,3,1,4,7,7,1,4,"Attchd",3,3,726,2,144,44,0,0,257500,-93.642553,42.054302,"Premium",12.4587749990859,2008
"RL",85,10130,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",8,5,"Gable","VinylSd","Stone",4,"PConc",4,3,3,6,1294,1,0,408,5,1,1702,0,0,1,2,0,3,1,4,7,7,1,4,"Attchd",2,3,844,2,0,69,0,0,275500,-93.642579,42.054151,"Premium",12.5263429075751,2007
"RL",76,9139,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",8,5,"Hip","VinylSd","Stone",4,"PConc",5,3,3,6,379,1,0,1043,5,1,1432,0,0,0,2,0,3,1,4,7,7,1,4,"Attchd",3,2,492,2,297,50,0,0,245000,-93.64236,42.053212,"Premium",12.4090134895269,2006
"RL",75,9675,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",7,5,"Gable","VinylSd","None",4,"PConc",4,3,2,6,341,1,0,772,5,1,1113,858,0,0,2,1,3,1,4,8,7,1,4,"Attchd",2,2,689,2,0,48,0,0,253000,-93.641251,42.053258,"Premium",12.4411447677097,2005
"RL",85,11128,1,"Reg","Lvl","Corner",1,"PosN","1Fam","1Story",9,5,"Hip","VinylSd","Stone",5,"PConc",5,3,4,6,2158,1,0,300,5,1,2490,0,0,1,2,0,2,1,5,9,7,2,4,"Attchd",3,3,795,2,70,226,0,0,468000,-93.641296,42.053108,"Premium",13.0562235748998,2006
"FV",75,9000,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",8,5,"Gable","VinylSd","None",4,"PConc",4,3,1,1,0,1,0,768,5,1,786,804,0,0,2,1,3,1,4,6,7,0,0,"Attchd",2,2,676,2,0,30,0,0,210000,-93.6504,42.051797,"Premium",12.2548628096996,2008
"FV",72,8640,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",7,5,"Hip","VinylSd","None",4,"PConc",4,3,1,1,0,1,0,1402,5,1,1402,0,0,0,2,0,3,1,4,7,7,0,0,"Attchd",2,2,625,2,205,126,0,0,229800,-93.650338,42.051652,"Premium",12.3449646443968,2008
"FV",112,12606,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",9,5,"Gable","VinylSd","Stone",4,"PConc",4,3,3,1,0,1,0,1530,5,1,1530,0,0,0,2,0,3,1,4,7,7,1,4,"Attchd",2,3,984,2,212,136,0,0,250000,-93.648275,42.050406,"Premium",12.4292161968444,2008
"FV",75,7500,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",8,5,"Gable","VinylSd","Stone",4,"PConc",4,3,1,6,24,1,0,1348,5,1,1448,0,0,0,2,0,2,1,4,6,7,1,4,"Attchd",2,2,692,2,0,140,0,0,238500,-93.648778,42.051795,"Premium",12.3821245893105,2007
"FV",85,11003,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",10,5,"Gable","VinylSd","Stone",5,"PConc",5,3,3,6,765,1,0,252,5,1,1026,981,0,1,2,1,3,1,5,10,7,1,5,"Attchd",3,3,812,2,168,52,0,0,310000,-93.643001,42.052337,"Premium",12.6443275764613,2008
"FV",84,10603,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",8,5,"Hip","VinylSd","Stone",4,"PConc",5,4,1,6,682,1,0,218,5,1,909,886,0,1,2,1,3,1,4,8,7,1,4,"Attchd",3,3,782,2,168,45,0,0,270000,-93.64287,42.052346,"Premium",12.5061772379805,2006
"FV",85,10574,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",8,5,"Gable","VinylSd","None",4,"PConc",4,3,2,1,0,1,0,1082,5,1,1082,871,0,0,2,1,3,1,4,9,7,1,4,"Attchd",2,3,1043,2,160,50,0,0,252000,-93.643842,42.052127,"Premium",12.4371843664936,2006
"FV",65,8125,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",7,5,"Gable","Other","Stone",4,"PConc",4,3,1,6,812,1,0,280,5,1,1112,438,0,1,2,0,2,1,4,7,7,0,0,"Attchd",3,2,438,2,0,168,0,0,241000,-93.642474,42.05142,"Premium",12.3925522124728,2007
"FV",85,10625,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",7,5,"Gable","VinylSd","None",4,"PConc",4,3,1,6,1430,1,0,222,5,1,1662,0,0,1,2,0,3,1,5,8,7,1,4,"Attchd",2,3,711,2,168,120,0,0,291000,-93.640847,42.052122,"Premium",12.5810785461536,2007
"FV",75,9375,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",7,5,"Gable","VinylSd","None",4,"PConc",4,3,1,1,0,1,0,912,5,1,912,1182,0,0,2,1,4,1,4,8,7,1,4,"BuiltIn",3,2,615,2,182,182,0,0,263000,-93.641746,42.051414,"Premium",12.4799093111599,2004
"FV",62,7500,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",7,5,"Gable","VinylSd","None",4,"PConc",4,3,1,6,410,1,0,811,5,1,1221,0,0,1,2,0,2,1,4,6,7,0,0,"Attchd",2,2,400,2,0,113,0,0,185000,-93.643131,42.051247,"Premium",12.1281111040605,2005
"FV",68,8736,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",7,5,"Gable","VinylSd","None",4,"PConc",4,3,1,6,771,5,360,422,5,1,1553,0,0,1,2,0,3,1,4,6,7,0,0,"Attchd",2,2,588,2,192,88,0,0,234500,-93.641501,42.051251,"Premium",12.3652108668685,2004
"FV",65,8127,1,"IR1","Lvl","Inside",1,"Norm","1Fam","2Story",7,5,"Gable","VinylSd","None",4,"PConc",4,3,1,6,410,1,0,402,5,1,812,841,0,1,2,1,3,1,4,6,7,0,0,"Attchd",2,2,628,2,0,45,0,0,209000,-93.639832,42.050895,"Premium",12.2500895309469,2003
"RL",80,9605,1,"Reg","Lvl","Corner",1,"Norm","1Fam","1Story",7,6,"Gable","VinylSd","None",4,"PConc",4,3,1,1,0,1,0,1218,5,1,1218,0,0,0,1,1,3,1,4,6,7,0,0,"Detchd",2,2,576,2,0,178,0,0,159000,-93.69153,42.037557,"Premium",11.9766594812024,2007
"RL",63,7500,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",7,5,"Gable","VinylSd","None",4,"PConc",4,4,1,6,54,1,0,1087,5,1,1141,0,0,1,1,1,3,1,4,6,7,0,0,"Detchd",2,2,484,2,182,0,0,0,152000,-93.692017,42.037611,"Premium",11.9316357998284,2006
"RL",63,7500,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",6,5,"Gable","VinylSd","None",3,"PConc",4,3,1,1,0,1,0,1158,5,1,1158,0,0,0,1,1,3,1,4,5,7,0,0,"None",0,0,0,2,0,50,0,0,143500,-93.692472,42.037661,"Premium",11.8740903141818,2004
"RL",96,10628,1,"IR1","Lvl","Corner",1,"Norm","1Fam","2Story",7,5,"Gable","VinylSd","None",4,"PConc",4,3,4,1,0,1,0,835,5,1,871,941,0,0,2,1,3,1,4,8,7,0,0,"BuiltIn",2,2,478,2,146,91,0,0,193000,-93.69143,42.036001,"Premium",12.170445467887,2004
"RL",76,10141,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",8,5,"Gable","VinylSd","BrkFace",4,"PConc",4,3,4,4,516,3,774,222,5,1,1512,0,0,0,2,0,3,1,4,6,7,0,0,"Attchd",2,3,845,2,210,36,0,0,203000,-93.691506,42.036011,"Premium",12.2209612580239,2004
"RL",67,10083,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",7,5,"Gable","VinylSd","None",4,"PConc",4,3,1,6,833,1,0,343,5,1,1200,0,0,1,2,0,2,1,4,5,7,0,0,"Attchd",2,2,555,2,0,41,0,0,184900,-93.691707,42.035282,"Premium",12.1275704173752,2003
"RL",63,13072,1,"Reg","Lvl","Inside",1,"RRAe","1Fam","1Story",7,5,"Gable","VinylSd","None",4,"PConc",4,3,1,1,0,1,0,1114,5,1,1114,0,0,0,1,1,3,1,4,6,7,0,0,"Detchd",1,2,576,2,248,102,0,0,159000,-93.691868,42.037923,"Premium",11.9766594812024,2005
"RL",63,13072,1,"Reg","Lvl","Inside",1,"RRAe","1Fam","1Story",5,5,"Gable","VinylSd","None",3,"PConc",4,3,1,1,0,1,0,1114,5,1,1114,0,0,0,1,1,3,1,4,6,7,0,0,"None",0,0,0,2,0,39,0,0,142000,-93.691068,42.038127,"Premium",11.8635823365834,2004
"RL",60,12450,1,"Reg","Lvl","Inside",1,"RRAe","1Fam","1Story",5,5,"Gable","VinylSd","None",3,"PConc",4,3,1,6,836,1,0,278,5,1,1114,0,0,1,2,0,3,1,4,6,7,0,0,"Detchd",1,2,576,2,0,42,0,0,153000,-93.690159,42.037756,"Premium",11.9381932003746,2004
"RL",43,11492,1,"IR1","Lvl","CulDSac",1,"Norm","1Fam","2Story",7,5,"Gable","VinylSd","BrkFace",4,"PConc",4,3,1,6,637,1,0,276,5,1,913,1209,0,1,2,1,4,1,4,8,7,1,3,"Attchd",2,2,559,2,0,74,0,0,220000,-93.689136,42.036852,"Premium",12.3013828253345,1997
"RL",65,8529,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",7,5,"Gable","VinylSd","None",4,"PConc",4,3,1,6,20,1,0,1434,5,1,1434,0,0,0,2,0,3,1,4,6,7,1,3,"Attchd",2,2,527,2,290,39,0,0,189000,-93.6888,42.036905,"Premium",12.1495022940418,2001
"RL",70,7703,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",6,6,"Gable","HdBoard","None",4,"PConc",4,4,1,6,52,3,364,400,5,1,833,897,0,0,2,1,3,1,4,6,7,0,0,"Attchd",2,2,528,2,0,91,0,168,171500,-93.687843,42.036576,"Premium",12.0523385455881,1992
"RL",75,10762,1,"Reg","Lvl","Corner",1,"Norm","TwnhsE","2Story",6,6,"Gable","Plywood","None",3,"CBlock",4,3,1,1,0,1,0,626,3,1,626,591,0,0,1,1,3,1,3,6,7,1,3,"Attchd",2,1,288,2,0,28,0,0,120000,-93.686263,42.034533,"Premium",11.6952470217642,1980
"RL",50,7175,1,"Reg","Lvl","Inside",1,"Norm","TwnhsE","1Story",6,5,"Gable","Plywood","None",4,"PConc",4,3,1,1,0,1,0,1332,4,1,1332,0,0,0,2,0,2,1,4,5,7,0,0,"Attchd",2,2,542,2,0,60,0,0,145000,-93.686267,42.035518,"Premium",11.8844890214027,1991
"RL",70,9109,1,"Reg","Lvl","Inside",1,"RRAe","1Fam","2Story",7,5,"Gable","VinylSd","None",4,"PConc",4,3,1,2,36,6,596,122,5,1,754,786,0,1,2,1,3,1,4,6,7,0,0,"Attchd",2,2,495,2,140,32,0,0,184000,-93.687804,42.037607,"Premium",12.1226910365911,1994
"RL",59,10274,1,"IR1","Lvl","CulDSac",1,"Norm","1Fam","2Story",6,7,"Gable","VinylSd","BrkFace",3,"CBlock",4,3,1,3,331,1,0,345,3,1,698,702,0,0,2,1,3,1,3,6,7,0,0,"Attchd",2,2,465,2,0,48,0,0,162000,-93.685037,42.035968,"Premium",11.9953516142145,1986
"RL",75,8250,1,"Reg","Lvl","Inside",1,"Norm","Duplex","2Story",6,7,"Gable","Wd Sdng","None",3,"Slab",0,0,0,0,0,0,0,0,3,1,964,918,0,0,2,0,4,2,3,8,7,2,3,"Attchd",1,2,612,2,0,0,0,0,160000,-93.683957,42.035756,"Premium",11.982929094216,1981
"RH",60,8400,1,"Reg","Lvl","Inside",1,"Feedr","1Fam","1Story",4,4,"Gable","Wd Sdng","None",2,"CBlock",3,2,1,1,0,1,0,721,4,1,841,0,0,0,1,0,2,1,3,4,7,0,0,"CarPort",1,1,294,0,250,0,24,0,82000,-93.6790752,42.0365385,"Premium",11.3144745262464,1950
"RH",60,9000,1,"Reg","Lvl","Corner",1,"Norm","1Fam","1.5Unf",6,3,"Gable","Wd Sdng","None",3,"BrkTil",2,2,1,1,0,1,0,784,3,0,784,0,0,0,1,0,2,1,3,5,7,0,0,"Detchd",1,2,360,0,0,0,91,0,76000,-93.680198,42.035287,"Premium",11.2384886192685,1950
"RL",63,9750,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",5,5,"Hip","HdBoard","None",3,"CBlock",3,3,1,2,68,4,884,28,4,1,980,0,0,1,1,0,3,1,3,5,7,0,0,"Detchd",1,2,400,2,0,28,0,0,110000,-93.676364,42.035806,"Mid-Range",11.6082356447746,1962
"RL",71,7064,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",5,6,"Gable","Plywood","BrkFace",3,"CBlock",3,3,1,4,560,1,0,420,3,1,980,0,0,0,1,0,3,1,3,6,7,0,0,"Detchd",1,2,484,2,192,0,0,0,135000,-93.677008,42.034747,"Mid-Range",11.8130300574206,1977
"RL",80,8499,1,"IR1","Lvl","Corner",1,"Feedr","1Fam","1Story",5,6,"Gable","MetalSd","None",3,"CBlock",3,3,1,6,660,1,0,204,5,1,864,0,0,1,1,0,3,1,3,5,7,0,0,"Detchd",1,2,732,2,0,312,0,0,141000,-93.674051,42.034615,"Mid-Range",11.8565151693603,1961
"RL",70,9079,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",5,5,"Gable","Wd Sdng","None",3,"CBlock",3,3,1,4,864,1,0,0,3,1,864,0,0,0,1,0,2,1,3,5,7,0,0,"Attchd",1,1,440,2,158,0,0,0,122000,-93.675716,42.035289,"Mid-Range",11.7117763237154,1961
"RL",70,7791,1,"IR1","Lvl","Inside",1,"RRAe","1Fam","1Story",5,8,"Gable","Plywood","None",4,"CBlock",3,3,1,5,624,1,0,288,5,1,912,0,0,1,1,0,3,1,4,6,7,0,0,"Attchd",2,1,300,2,0,0,0,0,129000,-93.669538,42.035331,"Mid-Range",11.7675676833438,1995
"RL",80,10000,1,"Reg","Lvl","Corner",1,"Feedr","1Fam","1Story",5,6,"Hip","HdBoard","None",3,"CBlock",3,3,1,4,594,1,0,270,5,1,1144,0,0,1,1,0,3,1,3,6,7,1,3,"Attchd",2,1,264,2,165,0,0,0,131400,-93.673518,42.034595,"Mid-Range",11.7860013850326,1983
"RL",60,8281,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",5,5,"Gable","MetalSd","None",3,"CBlock",3,3,1,3,553,4,311,0,4,1,864,0,0,0,1,0,3,1,3,5,7,1,1,"Detchd",1,1,360,2,0,0,236,0,62383,-93.669707,42.034602,"Mid-Range",11.0410480813427,1965
"RL",65,7150,1,"Reg","Lvl","Inside",1,"Feedr","1Fam","1Story",5,6,"Gable","VinylSd","BrkFace",3,"CBlock",3,3,1,2,140,4,590,182,4,1,912,0,0,0,1,0,3,1,3,6,7,0,0,"Attchd",1,1,252,2,0,0,0,0,123000,-93.669845,42.034581,"Mid-Range",11.7199396343546,1962
"RL",94,15676,1,"IR1","Low","Inside",1,"Norm","1Fam","1Story",8,8,"Gable","VinylSd","BrkFace",4,"CBlock",4,4,4,5,1733,3,92,189,4,1,2014,0,0,1,2,0,2,1,4,6,3,2,4,"Attchd",2,3,864,2,462,0,0,0,275000,-93.660327,42.037236,"Luxury",12.5245263766487,1980
"RL",86.5,11949,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",7,8,"Gable","VinylSd","BrkFace",4,"PConc",4,3,1,6,601,5,216,158,5,1,975,780,0,0,2,1,3,1,4,7,7,1,3,"Attchd",1,2,524,2,502,60,0,0,235000,-93.650333,42.047669,"Luxury",12.3673407931263,2008
"FV",32,2880,1,"Reg","Lvl","Inside",1,"Norm","Twnhs","2Story",7,5,"Gable","MetalSd","None",4,"PConc",4,3,1,1,0,1,0,1376,5,1,1376,1629,0,0,2,1,3,1,4,9,4,1,3,"BuiltIn",3,3,704,2,0,177,0,0,280750,-93.647765,42.047627,"Premium",12.5452198726007,2005
"FV",72,4217,1,"IR1","Lvl","Inside",1,"Norm","TwnhsE","1Story",6,5,"Gable","VinylSd","Stone",4,"PConc",4,3,1,6,962,1,0,183,5,1,1256,0,0,1,1,1,1,1,4,5,7,1,4,"Attchd",3,2,641,2,0,169,0,0,195000,-93.646916,42.047253,"Premium",12.1807548375459,2008
"FV",34,3230,1,"Reg","Lvl","Inside",1,"Norm","TwnhsE","2Story",6,5,"Gable","MetalSd","BrkFace",3,"PConc",4,3,1,6,381,1,0,348,4,1,742,729,0,0,2,1,3,1,3,6,7,0,0,"Detchd",1,2,440,2,0,24,0,0,172500,-93.644205,42.047101,"Premium",12.0581525154536,1999
"FV",34,2998,1,"Reg","Lvl","Inside",1,"Norm","TwnhsE","2Story",6,5,"Gable","MetalSd","BrkFace",4,"PConc",4,3,1,6,507,1,0,249,5,1,756,756,0,1,2,1,2,1,4,4,7,0,0,"Detchd",1,2,440,2,0,32,0,0,180000,-93.64566,42.046144,"Premium",12.1007121298723,2000
"FV",35,3768,1,"Reg","Lvl","FR2",1,"Norm","TwnhsE","2Story",7,5,"Hip","MetalSd","BrkFace",4,"PConc",4,3,1,6,549,1,0,142,5,1,713,739,0,1,2,1,3,1,4,6,7,0,0,"Detchd",1,2,506,2,0,34,0,0,156000,-93.645482,42.046418,"Premium",11.9576112862317,1999
"RL",94,14694,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",8,9,"Gable","MetalSd","BrkFace",5,"CBlock",4,4,4,6,1252,5,136,306,5,1,1694,0,0,1,2,0,2,1,5,5,7,1,4,"Attchd",3,2,642,2,501,120,0,0,318750,-93.645923,42.043782,"Luxury",12.6721623754548,2008
"RL",61,3782,1,"IR1","Lvl","CulDSac",1,"Norm","TwnhsE","1Story",8,5,"Gable","Wd Sdng","None",4,"CBlock",4,3,4,6,960,1,0,266,3,1,1226,0,0,1,1,0,1,1,4,4,7,2,3,"Attchd",3,2,484,2,133,78,0,0,211500,-93.649358,42.042652,"Premium",12.2619802774685,1981
"RL",110,15417,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",7,5,"Gable","Other","None",4,"CBlock",4,3,2,2,121,1,0,1619,3,1,1740,0,0,0,1,1,2,1,4,7,7,0,0,"Attchd",2,2,540,2,228,20,218,0,241600,-93.648057,42.043553,"Luxury",12.3950387450428,1981
"RL",80,9991,1,"IR1","Lvl","Corner",1,"Feedr","1Fam","1Story",4,4,"Gable","Plywood","None",3,"CBlock",3,3,1,4,1116,1,0,165,5,1,1620,0,0,1,2,0,3,1,3,8,6,1,3,"Attchd",1,2,490,2,120,78,0,0,150000,-93.65921,42.034509,"Mid-Range",11.9183905730784,1993
"RL",78,11700,1,"Reg","Lvl","Inside",1,"RRAn","1Fam","2Story",6,6,"Gable","MetalSd","None",3,"CBlock",3,3,1,3,298,1,0,429,5,1,829,727,0,0,1,1,4,1,3,8,7,0,0,"Attchd",1,2,441,2,0,0,0,0,154000,-93.635342,42.047708,"Premium",11.9447078813958,1968
"RL",80,11717,1,"IR1","Lvl","Inside",1,"PosA","1Fam","1Story",6,6,"Hip","HdBoard","BrkFace",3,"CBlock",3,3,1,1,0,1,0,1442,3,1,1442,0,0,0,2,0,2,1,3,6,7,1,3,"Attchd",2,2,615,2,371,0,0,0,185000,-93.634634,42.048009,"Premium",12.1281111040605,1970
"RL",80,9156,1,"IR1","Lvl","Inside",1,"PosN","1Fam","1Story",6,7,"Hip","Other","None",3,"CBlock",3,3,1,1,0,1,0,1489,4,1,1489,0,0,0,2,0,3,1,4,7,7,1,4,"Attchd",2,2,462,2,0,0,0,0,185750,-93.634803,42.04896,"Premium",12.13215696258,1968
"RL",90,10382,1,"IR1","Lvl","Corner",1,"PosN","1Fam","2Story",7,6,"Gable","HdBoard","Stone",3,"CBlock",4,3,2,5,859,4,32,216,5,1,1107,983,0,1,2,1,3,1,3,7,7,2,3,"Attchd",2,2,484,2,235,204,228,0,200000,-93.631971,42.048761,"Premium",12.2060726455302,1973
"RL",52,12732,1,"IR1","Lvl","CulDSac",1,"PosN","1Fam","2Story",7,6,"Gable","VinylSd","None",3,"CBlock",3,3,2,6,560,2,42,150,3,1,1285,782,0,0,2,1,3,1,4,7,7,2,3,"Attchd",2,2,784,2,297,40,0,0,206000,-93.631881,42.04876,"Premium",12.2356314477717,1974
"RL",52,12936,1,"IR1","Lvl","CulDSac",1,"Norm","1Fam","2Story",6,6,"Gable","HdBoard","None",3,"CBlock",3,4,1,4,593,1,0,130,3,1,735,660,0,0,1,1,3,1,3,6,7,1,3,"Attchd",1,2,497,2,294,116,0,0,162000,-93.631519,42.047652,"Premium",11.9953516142145,1972
"RL",80,10400,1,"Reg","Lvl","Inside",1,"PosA","1Fam","2Story",6,7,"Gable","MetalSd","BrkFace",3,"PConc",3,3,1,1,0,1,0,932,4,1,1271,1369,0,0,2,1,5,1,4,8,7,1,3,"Attchd",2,2,515,2,0,120,0,168,256900,-93.633163,42.046476,"Premium",12.456442183098,1997
"RL",52,17871,1,"IR1","Lvl","CulDSac",1,"Norm","1Fam","SLvl",6,5,"Gable","HdBoard","BrkFace",3,"CBlock",4,3,3,5,528,1,0,1152,2,1,1724,0,0,1,1,1,3,1,3,7,7,1,4,"Attchd",2,2,480,2,0,0,0,0,197900,-93.631851,42.046476,"Premium",12.1955171315907,1976
"RL",80,9600,1,"Reg","Lvl","Inside",1,"Feedr","1Fam","1Story",5,5,"Gable","HdBoard","BrkFace",3,"CBlock",4,3,2,5,553,3,147,588,3,1,1336,0,0,0,2,0,3,1,3,6,7,1,2,"Attchd",2,2,502,2,312,11,0,0,163000,-93.632537,42.045806,"Premium",12.0015054797889,1969
"RL",80,13774,1,"IR1","Lvl","Inside",1,"Norm","1Fam","2Story",7,7,"Hip","HdBoard","BrkFace",3,"PConc",4,3,1,6,432,1,0,476,5,1,1316,972,0,0,1,2,4,1,4,8,7,2,3,"Attchd",2,2,520,2,321,72,0,156,230000,-93.637964,42.043236,"Premium",12.3458345879053,1992
"RL",80,9650,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",6,5,"Gable","Plywood","BrkFace",3,"CBlock",4,3,1,5,686,1,0,664,3,1,1334,0,0,0,2,0,2,1,3,6,7,1,3,"Attchd",2,2,630,2,0,16,0,0,167900,-93.637905,42.043842,"Premium",12.0311238430656,1977
"RL",78,10140,1,"Reg","Lvl","Inside",1,"RRAn","1Fam","1Story",7,5,"Hip","VinylSd","None",4,"PConc",5,3,1,2,144,6,1127,379,5,1,1680,0,0,1,2,0,3,1,4,7,3,1,3,"Attchd",3,2,583,2,78,73,0,0,213250,-93.632647,42.043673,"Premium",12.2702204653539,1999
"RL",70,8400,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",8,6,"Gable","VinylSd","None",4,"PConc",4,3,1,6,643,1,0,167,5,1,810,855,0,1,2,1,3,1,4,6,7,0,0,"Attchd",3,2,528,2,0,45,0,0,227000,-93.631899,42.044693,"Premium",12.3327052964635,2001
"RL",62,7130,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",5,6,"Gable","HdBoard","None",3,"PConc",3,3,1,4,648,1,0,216,3,1,864,0,0,0,1,0,2,1,3,5,7,0,0,"Attchd",3,1,312,2,0,0,0,0,130000,-93.628903,42.048796,"Mid-Range",11.7752897294377,1967
"RL",80,9600,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",5,5,"Hip","HdBoard","None",3,"CBlock",3,3,1,1,0,1,0,1568,3,1,1568,0,0,0,1,1,3,1,3,7,7,0,0,"Attchd",1,2,440,2,160,40,0,0,143000,-93.627047,42.0467129,"Mid-Range",11.870599909242,1967
"RL",70,9100,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",5,6,"Gable","VinylSd","None",3,"CBlock",3,3,1,4,338,3,466,121,5,1,925,0,0,0,1,0,2,1,3,5,7,0,0,"Detchd",1,1,429,2,0,0,0,0,117500,-93.624612,42.046635,"Mid-Range",11.6741936125664,1965
"RL",80,16500,1,"Reg","Lvl","Inside",1,"Norm","1Fam","SFoyer",6,5,"Hip","HdBoard","BrkFace",3,"CBlock",4,3,3,6,962,1,0,270,2,1,1320,0,0,0,2,0,3,1,3,5,7,1,4,"Attchd",2,2,495,2,0,20,0,0,172500,-93.627416,42.043935,"Premium",12.0581525154536,1971
"RL",80,9790,1,"Reg","Lvl","Inside",1,"Feedr","1Fam","1Story",6,5,"Gable","Other","None",3,"CBlock",3,3,1,3,251,2,630,491,3,1,1342,0,0,0,2,0,3,1,3,7,7,1,4,"Attchd",1,2,457,2,0,0,0,197,161500,-93.625775,42.043145,"Premium",11.9922604216448,1967
"RL",60,7436,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",4,7,"Gable","VinylSd","None",3,"CBlock",3,3,1,5,734,1,0,160,4,1,894,0,0,1,1,0,2,1,3,5,7,1,1,"Detchd",1,2,396,2,0,0,0,0,141500,-93.622991,42.043135,"Mid-Range",11.8600549960654,1960
"RL",65,8125,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",5,7,"Hip","MetalSd","None",3,"CBlock",3,3,1,4,403,1,0,461,5,1,864,0,0,0,1,0,3,1,3,5,7,0,0,"Detchd",1,1,308,2,0,0,0,0,118000,-93.622465,42.042241,"Mid-Range",11.6784399034478,1959
"RL",70,9100,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",6,6,"Hip","Wd Sdng","None",3,"CBlock",3,3,1,3,612,1,0,252,5,1,864,0,0,0,1,0,2,1,3,5,7,0,0,"Detchd",1,1,300,2,0,0,0,0,127500,-93.623485,42.044843,"Mid-Range",11.7558716435806,1959
